time,open,high,low,close,volume
2025/2/7 1:37,1.0394,1.03945,1.03935,1.0394,71
2025/2/7 1:38,1.03935,1.0394,1.03935,1.03935,29
2025/2/7 1:39,1.0394,1.03945,1.03935,1.03945,85
2025/2/7 1:40,1.0394,1.0395,1.0394,1.0394,32
2025/2/7 1:41,1.0394,1.03945,1.0394,1.03945,47
2025/2/7 1:42,1.0395,1.03955,1.03945,1.0395,117
2025/2/7 1:43,1.0395,1.0395,1.0395,1.0395,34
2025/2/7 1:44,1.0395,1.03955,1.03935,1.0394,269
2025/2/7 1:45,1.0394,1.0394,1.03925,1.0393,358
2025/2/7 1:46,1.0393,1.03935,1.0392,1.0392,112
2025/2/7 1:47,1.03925,1.03935,1.0392,1.0393,60
2025/2/7 1:48,1.0393,1.0395,1.0393,1.03945,167
2025/2/7 1:49,1.03945,1.03945,1.03935,1.03945,100
2025/2/7 1:50,1.0394,1.0395,1.0394,1.0395,103
2025/2/7 1:51,1.0395,1.0395,1.03935,1.0394,84
2025/2/7 1:52,1.03945,1.03955,1.03945,1.0395,59
2025/2/7 1:53,1.0395,1.0395,1.0394,1.03945,53
2025/2/7 1:54,1.0395,1.03955,1.0395,1.0395,100
2025/2/7 1:55,1.03955,1.03965,1.03955,1.03965,63
2025/2/7 1:56,1.03965,1.03965,1.03955,1.03955,54
2025/2/7 1:57,1.03955,1.0396,1.03955,1.0396,121
2025/2/7 1:58,1.0396,1.0398,1.0396,1.03975,125
2025/2/7 1:59,1.0398,1.0399,1.03975,1.03975,245
2025/2/7 2:00,1.03975,1.0398,1.03975,1.0398,71
2025/2/7 2:01,1.0398,1.0399,1.0397,1.0399,267
2025/2/7 2:02,1.0399,1.03995,1.03985,1.0399,222
2025/2/7 2:03,1.03985,1.03995,1.0398,1.0399,217
2025/2/7 2:04,1.0399,1.0401,1.0399,1.04005,299
2025/2/7 2:05,1.04,1.04015,1.04,1.0401,242
2025/2/7 2:06,1.04015,1.04035,1.0401,1.04035,350
2025/2/7 2:07,1.04035,1.0404,1.0401,1.0401,309
2025/2/7 2:08,1.0401,1.0402,1.0401,1.0402,131
2025/2/7 2:09,1.04025,1.04035,1.0392,1.0399,3161
2025/2/7 2:10,1.0399,1.04035,1.0396,1.0402,2146
2025/2/7 2:11,1.04025,1.04045,1.0401,1.04025,1142
2025/2/7 2:12,1.04025,1.0404,1.04005,1.04005,180
2025/2/7 2:13,1.04005,1.0402,1.03975,1.03975,1195
2025/2/7 2:14,1.0398,1.0399,1.0398,1.0398,192
2025/2/7 2:15,1.0398,1.04035,1.03975,1.04025,512
2025/2/7 2:16,1.04025,1.04035,1.0402,1.04025,188
2025/2/7 2:17,1.0402,1.04035,1.0401,1.04035,151
2025/2/7 2:18,1.0403,1.0404,1.04015,1.0402,181
2025/2/7 2:19,1.0402,1.0403,1.0401,1.0401,307
2025/2/7 2:20,1.0401,1.04015,1.04,1.04,339
2025/2/7 2:21,1.04005,1.0401,1.03995,1.04005,190
2025/2/7 2:22,1.04,1.0401,1.0399,1.04,203
2025/2/7 2:23,1.03995,1.0401,1.03985,1.0401,100
2025/2/7 2:24,1.04015,1.04025,1.0401,1.0402,74
2025/2/7 2:25,1.04015,1.04015,1.0401,1.04015,34
2025/2/7 2:26,1.04015,1.0403,1.04015,1.0403,99
2025/2/7 2:27,1.0403,1.04035,1.0402,1.0402,108
2025/2/7 2:28,1.0402,1.04025,1.04015,1.04025,64
2025/2/7 2:29,1.04025,1.04035,1.04025,1.04035,36
2025/2/7 2:30,1.0403,1.04045,1.0403,1.04035,116
2025/2/7 2:31,1.04035,1.04045,1.0403,1.04045,82
2025/2/7 2:32,1.0404,1.04045,1.0403,1.0404,107
2025/2/7 2:33,1.04035,1.04045,1.04025,1.04025,135
2025/2/7 2:34,1.0402,1.04025,1.04005,1.0401,40
2025/2/7 2:35,1.0401,1.04025,1.0401,1.0402,64
2025/2/7 2:36,1.0402,1.04025,1.0402,1.04025,73
2025/2/7 2:37,1.0403,1.0406,1.0403,1.04045,434
2025/2/7 2:38,1.0405,1.0405,1.0404,1.0405,231
2025/2/7 2:39,1.0405,1.0407,1.0405,1.04065,126
2025/2/7 2:40,1.0407,1.04075,1.0406,1.0407,116
2025/2/7 2:41,1.0407,1.04075,1.0406,1.04075,110
2025/2/7 2:42,1.0407,1.0409,1.0407,1.0409,256
2025/2/7 2:43,1.04095,1.04115,1.04095,1.04115,503
2025/2/7 2:44,1.04115,1.04135,1.04115,1.0413,252
2025/2/7 2:45,1.04125,1.0415,1.04115,1.04145,411
2025/2/7 2:46,1.0414,1.0414,1.0412,1.0412,170
2025/2/7 2:47,1.04115,1.04135,1.04115,1.04125,207
2025/2/7 2:48,1.04125,1.0413,1.04115,1.04115,129
2025/2/7 2:49,1.0412,1.04125,1.0411,1.0412,141
2025/2/7 2:50,1.04115,1.0412,1.04105,1.0411,118
2025/2/7 2:51,1.0411,1.04115,1.0409,1.04095,176
2025/2/7 2:52,1.0409,1.04095,1.0407,1.04075,478
2025/2/7 2:53,1.04075,1.0408,1.0407,1.04075,139
2025/2/7 2:54,1.04075,1.04075,1.0406,1.04065,120
2025/2/7 2:55,1.0406,1.0406,1.0404,1.0404,151
2025/2/7 2:56,1.04045,1.04045,1.0403,1.04045,224
2025/2/7 2:57,1.04045,1.04065,1.0404,1.0406,116
2025/2/7 2:58,1.0406,1.04075,1.0406,1.04075,78
2025/2/7 2:59,1.04075,1.04085,1.0407,1.04075,174
2025/2/7 3:00,1.04075,1.0409,1.04075,1.0409,90
2025/2/7 3:01,1.04095,1.04095,1.04075,1.0408,131
2025/2/7 3:02,1.04075,1.04085,1.0407,1.0408,145
2025/2/7 3:03,1.0408,1.0408,1.0406,1.0407,197
2025/2/7 3:04,1.0407,1.0407,1.04065,1.04065,74
2025/2/7 3:05,1.0406,1.0406,1.0405,1.0405,80
2025/2/7 3:06,1.0405,1.04055,1.04045,1.0405,67
2025/2/7 3:07,1.0405,1.04055,1.0404,1.0404,179
2025/2/7 3:08,1.04035,1.04055,1.04035,1.04055,189
2025/2/7 3:09,1.0405,1.04065,1.0405,1.04065,47
2025/2/7 3:10,1.04065,1.0407,1.04055,1.0407,43
2025/2/7 3:11,1.0407,1.0407,1.04055,1.04055,57
2025/2/7 3:12,1.0405,1.0406,1.0405,1.0406,69
2025/2/7 3:13,1.0406,1.04065,1.04055,1.0406,35
2025/2/7 3:14,1.0406,1.0406,1.0405,1.0405,72
2025/2/7 3:15,1.04045,1.04045,1.0403,1.0403,63
2025/2/7 3:16,1.04035,1.0404,1.04025,1.04025,219
2025/2/7 3:17,1.0403,1.0403,1.0403,1.0403,107
2025/2/7 3:18,1.0403,1.0404,1.04025,1.0404,64
2025/2/7 3:19,1.0404,1.04045,1.0403,1.0404,40
2025/2/7 3:20,1.0404,1.04045,1.0404,1.0404,19
2025/2/7 3:21,1.04045,1.0405,1.0404,1.0404,21
2025/2/7 3:22,1.0404,1.0405,1.0404,1.04045,14
2025/2/7 3:23,1.0404,1.04045,1.04035,1.0404,33
2025/2/7 3:24,1.04035,1.0404,1.04035,1.04035,79
2025/2/7 3:25,1.0404,1.0404,1.0403,1.04035,57
2025/2/7 3:26,1.04035,1.04045,1.04035,1.0404,49
2025/2/7 3:27,1.0404,1.04045,1.0403,1.04035,96
2025/2/7 3:28,1.04035,1.04045,1.0403,1.04045,92
2025/2/7 3:29,1.0404,1.04045,1.0403,1.0403,76
2025/2/7 3:30,1.04025,1.04025,1.0401,1.0401,184
2025/2/7 3:31,1.04015,1.0402,1.04,1.04015,202
2025/2/7 3:32,1.04015,1.04025,1.04015,1.0402,37
2025/2/7 3:33,1.04025,1.04025,1.0401,1.0402,50
2025/2/7 3:34,1.0402,1.04025,1.04015,1.04015,53
2025/2/7 3:35,1.0401,1.0401,1.04,1.04005,60
2025/2/7 3:36,1.04005,1.0401,1.03995,1.03995,84
2025/2/7 3:37,1.0399,1.04,1.03985,1.03995,320
2025/2/7 3:38,1.04,1.04,1.0399,1.0399,39
2025/2/7 3:39,1.03995,1.03995,1.03995,1.03995,9
2025/2/7 3:40,1.03995,1.04,1.03995,1.04,18
2025/2/7 3:41,1.03995,1.04,1.03995,1.04,12
2025/2/7 3:42,1.03995,1.04,1.0399,1.0399,48
2025/2/7 3:43,1.03995,1.03995,1.03985,1.03995,43
2025/2/7 3:44,1.0399,1.0401,1.0399,1.0401,65
2025/2/7 3:45,1.0401,1.0402,1.0401,1.0402,41
2025/2/7 3:46,1.04025,1.04035,1.0402,1.0403,62
2025/2/7 3:47,1.0403,1.04035,1.04025,1.04025,46
2025/2/7 3:48,1.0403,1.04035,1.0403,1.04035,45
2025/2/7 3:49,1.04035,1.04035,1.0403,1.0403,20
2025/2/7 3:50,1.04025,1.0403,1.04025,1.04025,92
2025/2/7 3:51,1.0402,1.0402,1.04015,1.04015,33
2025/2/7 3:52,1.0401,1.04025,1.0401,1.04025,48
2025/2/7 3:53,1.0402,1.04025,1.04015,1.04015,31
2025/2/7 3:54,1.0402,1.04025,1.04015,1.04015,77
2025/2/7 3:55,1.0402,1.0403,1.0402,1.0403,138
2025/2/7 3:56,1.0403,1.04035,1.0402,1.0403,266
2025/2/7 3:57,1.04025,1.04035,1.04025,1.04025,132
2025/2/7 3:58,1.04025,1.0403,1.04025,1.0403,341
2025/2/7 3:59,1.0403,1.0404,1.0403,1.0403,1048
2025/2/7 4:00,1.0403,1.0403,1.0402,1.0403,241
2025/2/7 4:01,1.0403,1.0403,1.04025,1.0403,221
2025/2/7 4:02,1.0403,1.04035,1.0403,1.04035,32
2025/2/7 4:03,1.0403,1.0404,1.04025,1.0404,51
2025/2/7 4:04,1.0404,1.04045,1.0404,1.04045,71
2025/2/7 4:05,1.04045,1.04045,1.0404,1.04045,36
2025/2/7 4:06,1.04045,1.04065,1.0404,1.04065,85
2025/2/7 4:07,1.04065,1.0408,1.04065,1.04075,105
2025/2/7 4:08,1.04075,1.0408,1.0407,1.04075,91
2025/2/7 4:09,1.04075,1.04085,1.04075,1.04085,108
2025/2/7 4:10,1.0408,1.04095,1.04075,1.0408,157
2025/2/7 4:11,1.04075,1.0408,1.04075,1.04075,46
2025/2/7 4:12,1.0407,1.0407,1.04065,1.0407,91
2025/2/7 4:13,1.04075,1.04075,1.04065,1.04065,82
2025/2/7 4:14,1.04065,1.04065,1.0406,1.04065,40
2025/2/7 4:15,1.04065,1.04065,1.04055,1.0406,38
2025/2/7 4:16,1.04065,1.04075,1.04065,1.04075,23
2025/2/7 4:17,1.04075,1.04075,1.04075,1.04075,19
2025/2/7 4:18,1.04075,1.04075,1.0406,1.04065,35
2025/2/7 4:19,1.0407,1.0407,1.04065,1.04065,15
2025/2/7 4:20,1.0406,1.0406,1.04055,1.04055,2
2025/2/7 4:21,1.04055,1.04055,1.0405,1.0405,10
2025/2/7 4:22,1.04055,1.04055,1.04055,1.04055,1
2025/2/7 4:23,1.0405,1.0405,1.0405,1.0405,15
2025/2/7 4:24,1.04055,1.04075,1.0405,1.0405,248
2025/2/7 4:25,1.04055,1.04055,1.0405,1.0405,17
2025/2/7 4:26,1.0405,1.04055,1.0404,1.04045,86
2025/2/7 4:27,1.04045,1.0405,1.04045,1.0405,59
2025/2/7 4:28,1.0405,1.0405,1.04045,1.04045,57
2025/2/7 4:29,1.04045,1.04045,1.04035,1.04035,46
2025/2/7 4:30,1.0404,1.0404,1.0403,1.0403,114
2025/2/7 4:31,1.04035,1.04035,1.0402,1.0403,307
2025/2/7 4:32,1.0403,1.0403,1.04025,1.0403,49
2025/2/7 4:33,1.0403,1.04035,1.0403,1.04035,67
2025/2/7 4:34,1.04035,1.0404,1.04035,1.0404,37
2025/2/7 4:35,1.0404,1.0404,1.04035,1.04035,56
2025/2/7 4:36,1.0404,1.04045,1.0404,1.04045,25
2025/2/7 4:37,1.04045,1.04045,1.04045,1.04045,28
2025/2/7 4:38,1.04045,1.0405,1.04045,1.0405,52
2025/2/7 4:39,1.0405,1.0405,1.0404,1.04045,61
2025/2/7 4:40,1.04045,1.0405,1.04045,1.0405,33
2025/2/7 4:41,1.0405,1.04055,1.0405,1.04055,39
2025/2/7 4:42,1.0406,1.0406,1.04045,1.0405,128
2025/2/7 4:43,1.0405,1.0405,1.04045,1.04045,38
2025/2/7 4:44,1.0405,1.0405,1.04045,1.04045,37
2025/2/7 4:45,1.04045,1.04045,1.0404,1.0404,97
2025/2/7 4:46,1.04045,1.04045,1.0403,1.0403,79
2025/2/7 4:47,1.04035,1.04035,1.0403,1.0403,77
2025/2/7 4:48,1.0403,1.04035,1.0403,1.04035,27
2025/2/7 4:49,1.0404,1.0405,1.0404,1.04045,31
2025/2/7 4:50,1.04045,1.0405,1.04045,1.0405,53
2025/2/7 4:51,1.04045,1.04055,1.04045,1.04055,65
2025/2/7 4:52,1.0405,1.04055,1.04045,1.04055,41
2025/2/7 4:53,1.0405,1.0405,1.04045,1.0405,48
2025/2/7 4:54,1.0405,1.0406,1.0405,1.0406,52
2025/2/7 4:55,1.04055,1.04065,1.04055,1.0406,301
2025/2/7 4:56,1.0406,1.0406,1.0405,1.04055,84
2025/2/7 4:57,1.04055,1.04075,1.0405,1.04065,260
2025/2/7 4:58,1.04065,1.04075,1.0406,1.04075,182
2025/2/7 4:59,1.04075,1.0408,1.0407,1.0407,257
2025/2/7 5:00,1.04065,1.0408,1.04055,1.0407,268
2025/2/7 5:01,1.04065,1.0407,1.04055,1.04065,99
2025/2/7 5:02,1.04065,1.0407,1.04065,1.04065,71
2025/2/7 5:03,1.04065,1.0407,1.0406,1.0406,17
2025/2/7 5:04,1.0406,1.04075,1.0406,1.0406,201
2025/2/7 5:05,1.0406,1.0407,1.0406,1.0407,18
2025/2/7 5:06,1.04065,1.04065,1.04065,1.04065,4
2025/2/7 5:07,1.04065,1.04065,1.0406,1.04065,13
2025/2/7 5:08,1.04065,1.04065,1.04065,1.04065,1
2025/2/7 5:09,1.0407,1.0407,1.0407,1.0407,29
2025/2/7 5:10,1.04065,1.0407,1.04065,1.0407,65
2025/2/7 5:11,1.04065,1.0407,1.04065,1.0407,24
2025/2/7 5:12,1.04065,1.04065,1.0406,1.0406,32
2025/2/7 5:13,1.0406,1.04065,1.04055,1.04055,59
2025/2/7 5:14,1.0405,1.0405,1.0405,1.0405,14
2025/2/7 5:15,1.04055,1.0406,1.0405,1.0405,71
2025/2/7 5:16,1.04045,1.0405,1.0404,1.0404,69
2025/2/7 5:17,1.04035,1.04045,1.04035,1.0404,55
2025/2/7 5:18,1.04045,1.04045,1.0404,1.0404,24
2025/2/7 5:19,1.04035,1.0404,1.04035,1.04035,35
2025/2/7 5:20,1.0404,1.0404,1.04035,1.04035,72
2025/2/7 5:21,1.04035,1.0404,1.04035,1.0404,97
2025/2/7 5:22,1.04035,1.04035,1.0403,1.0403,38
2025/2/7 5:23,1.04025,1.0403,1.04025,1.0403,23
2025/2/7 5:24,1.0403,1.0403,1.0403,1.0403,1
2025/2/7 5:25,1.0403,1.0403,1.04025,1.0403,42
2025/2/7 5:26,1.0403,1.04035,1.0403,1.04035,23
2025/2/7 5:27,1.04035,1.04035,1.04035,1.04035,4
2025/2/7 5:28,1.04035,1.04035,1.04035,1.04035,4
2025/2/7 5:29,1.04035,1.04055,1.04035,1.04055,43
2025/2/7 5:30,1.0405,1.0405,1.04045,1.0405,21
2025/2/7 5:31,1.0405,1.04055,1.0405,1.04055,14
2025/2/7 5:32,1.04045,1.04045,1.04045,1.04045,5
2025/2/7 5:33,1.04055,1.04055,1.0405,1.0405,23
2025/2/7 5:34,1.04055,1.04055,1.04045,1.0405,13
2025/2/7 5:35,1.0405,1.04055,1.04045,1.04055,28
2025/2/7 5:36,1.0405,1.0405,1.0405,1.0405,7
2025/2/7 5:37,1.0405,1.04055,1.0405,1.0405,20
2025/2/7 5:39,1.0405,1.0405,1.0405,1.0405,38
2025/2/7 5:40,1.04045,1.0405,1.04045,1.0405,10
2025/2/7 5:41,1.0405,1.0405,1.04045,1.04045,16
2025/2/7 5:42,1.0405,1.04055,1.04045,1.04045,82
2025/2/7 5:43,1.0404,1.0404,1.04035,1.0404,63
2025/2/7 5:44,1.0404,1.0404,1.04035,1.0404,30
2025/2/7 5:45,1.04035,1.04035,1.04035,1.04035,16
2025/2/7 5:46,1.0404,1.0404,1.0403,1.04035,24
2025/2/7 5:47,1.0404,1.0404,1.04035,1.04035,49
2025/2/7 5:48,1.04035,1.0404,1.04035,1.04035,20
2025/2/7 5:49,1.0404,1.0404,1.0403,1.04035,34
2025/2/7 5:50,1.0404,1.0404,1.0403,1.0403,25
2025/2/7 5:51,1.0403,1.04035,1.0403,1.0403,65
2025/2/7 5:52,1.0403,1.0403,1.04025,1.0403,30
2025/2/7 5:53,1.0403,1.04035,1.0403,1.04035,12
2025/2/7 5:54,1.0403,1.0403,1.0403,1.0403,24
2025/2/7 5:55,1.04025,1.04025,1.04025,1.04025,1
2025/2/7 5:56,1.0403,1.0403,1.0403,1.0403,7
2025/2/7 5:57,1.04025,1.04025,1.0402,1.0402,30
2025/2/7 5:58,1.04015,1.04015,1.0401,1.0401,21
2025/2/7 5:59,1.0401,1.04025,1.0401,1.04015,45
2025/2/7 7:00,1.0402,1.0403,1.04,1.0401,77
2025/2/7 7:01,1.04015,1.04015,1.0401,1.04015,22
2025/2/7 7:02,1.0401,1.04015,1.0401,1.04015,18
2025/2/7 7:04,1.0401,1.0401,1.0401,1.0401,6
2025/2/7 7:05,1.04015,1.0403,1.04015,1.0402,88
2025/2/7 7:06,1.04025,1.04035,1.0402,1.0403,49
2025/2/7 7:07,1.04035,1.04035,1.04035,1.04035,5
2025/2/7 7:08,1.0403,1.0403,1.0403,1.0403,6
2025/2/7 7:09,1.0403,1.0403,1.04025,1.04025,28
2025/2/7 7:10,1.04025,1.0403,1.04025,1.0403,12
2025/2/7 7:11,1.0403,1.0403,1.04025,1.04025,19
2025/2/7 7:12,1.04025,1.04035,1.04025,1.0403,20
2025/2/7 7:13,1.04035,1.04035,1.04035,1.04035,28
2025/2/7 7:14,1.0403,1.04035,1.0403,1.04035,10
2025/2/7 7:15,1.04035,1.04045,1.04035,1.04045,27
2025/2/7 7:16,1.0405,1.0405,1.0405,1.0405,3
2025/2/7 7:17,1.0405,1.0405,1.0404,1.0404,20
2025/2/7 7:18,1.04045,1.04045,1.04035,1.0404,24
2025/2/7 7:19,1.04045,1.04045,1.04035,1.0404,14
2025/2/7 7:20,1.04035,1.0404,1.0403,1.0403,20
2025/2/7 7:21,1.0403,1.0403,1.0403,1.0403,1
2025/2/7 7:22,1.0403,1.04035,1.0403,1.04035,4
2025/2/7 7:23,1.0404,1.0404,1.0404,1.0404,1
2025/2/7 7:24,1.0404,1.0404,1.0403,1.0403,22
2025/2/7 7:25,1.0403,1.0403,1.0403,1.0403,1
2025/2/7 7:26,1.04035,1.04035,1.0403,1.0403,3
2025/2/7 7:28,1.0403,1.04035,1.04025,1.04025,42
2025/2/7 7:29,1.0403,1.0403,1.0403,1.0403,2
2025/2/7 7:30,1.04025,1.04035,1.04025,1.0403,22
2025/2/7 7:31,1.0403,1.0403,1.0403,1.0403,4
2025/2/7 7:32,1.0403,1.0403,1.04025,1.04025,13
2025/2/7 7:33,1.04025,1.0403,1.04025,1.0403,7
2025/2/7 7:34,1.0403,1.0403,1.04025,1.0403,4
2025/2/7 7:35,1.0403,1.0403,1.0403,1.0403,1
2025/2/7 7:36,1.04025,1.0403,1.04025,1.04025,5
2025/2/7 7:37,1.0403,1.04035,1.04025,1.04035,17
2025/2/7 7:38,1.04035,1.04035,1.0403,1.0403,9
2025/2/7 7:39,1.04025,1.0403,1.04025,1.0403,15
2025/2/7 7:40,1.0403,1.04035,1.0403,1.0403,9
2025/2/7 7:41,1.04035,1.04035,1.0403,1.04035,5
2025/2/7 7:42,1.04035,1.04035,1.04025,1.04025,8
2025/2/7 7:43,1.04035,1.04035,1.04035,1.04035,3
2025/2/7 7:44,1.04035,1.04035,1.04035,1.04035,4
2025/2/7 7:45,1.04035,1.0404,1.0403,1.0404,14
2025/2/7 7:46,1.04035,1.04035,1.0403,1.0403,17
2025/2/7 7:47,1.04035,1.04035,1.0403,1.0403,27
2025/2/7 7:48,1.0403,1.0403,1.04025,1.0403,14
2025/2/7 7:49,1.0403,1.0403,1.0402,1.0402,42
2025/2/7 7:50,1.0402,1.0403,1.0402,1.0403,36
2025/2/7 7:51,1.04035,1.04035,1.0403,1.0403,3
2025/2/7 7:52,1.0403,1.0403,1.04025,1.04025,2
2025/2/7 7:53,1.0403,1.0404,1.0403,1.0404,30
2025/2/7 7:54,1.0404,1.0404,1.0403,1.04035,10
2025/2/7 7:55,1.0403,1.04035,1.0403,1.0403,14
2025/2/7 7:56,1.04035,1.04035,1.0403,1.04035,8
2025/2/7 7:57,1.04035,1.04035,1.0403,1.0403,5
2025/2/7 7:58,1.04025,1.04025,1.0402,1.04025,56
2025/2/7 7:59,1.04025,1.0403,1.0402,1.04025,12
2025/2/7 8:00,1.04035,1.04035,1.0403,1.04035,45
2025/2/7 8:01,1.0404,1.0404,1.04035,1.0404,11
2025/2/7 8:02,1.04045,1.0408,1.04045,1.0408,137
2025/2/7 8:03,1.04085,1.0409,1.04085,1.04085,88
2025/2/7 8:04,1.04085,1.04085,1.04075,1.04075,44
2025/2/7 8:05,1.04075,1.0408,1.04065,1.04065,79
2025/2/7 8:06,1.0407,1.0407,1.0406,1.0406,59
2025/2/7 8:07,1.04055,1.04055,1.0405,1.0405,53
2025/2/7 8:08,1.04055,1.04055,1.04035,1.0404,96
2025/2/7 8:09,1.0404,1.04045,1.04035,1.04035,13
2025/2/7 8:10,1.04035,1.0404,1.04035,1.04035,23
2025/2/7 8:11,1.04045,1.0405,1.0404,1.0405,27
2025/2/7 8:12,1.04055,1.04055,1.0405,1.0405,26
2025/2/7 8:13,1.0405,1.0406,1.04045,1.04055,88
2025/2/7 8:14,1.0406,1.0406,1.04055,1.04055,29
2025/2/7 8:15,1.0405,1.04055,1.0405,1.0405,15
2025/2/7 8:16,1.0405,1.04055,1.0405,1.0405,12
2025/2/7 8:17,1.04045,1.0405,1.04045,1.0405,9
2025/2/7 8:18,1.04045,1.0405,1.04045,1.0405,15
2025/2/7 8:19,1.0405,1.0405,1.0402,1.0402,138
2025/2/7 8:20,1.0402,1.0402,1.0401,1.04015,67
2025/2/7 8:21,1.0402,1.0402,1.04015,1.0402,27
2025/2/7 8:22,1.0402,1.04025,1.0402,1.0402,8
2025/2/7 8:23,1.0402,1.0402,1.0401,1.04015,35
2025/2/7 8:24,1.04015,1.04025,1.04015,1.0402,13
2025/2/7 8:25,1.04015,1.04025,1.04015,1.0402,20
2025/2/7 8:26,1.0402,1.0403,1.04015,1.0402,69
2025/2/7 8:27,1.0402,1.04025,1.04015,1.0402,40
2025/2/7 8:28,1.0402,1.04025,1.04015,1.04025,21
2025/2/7 8:29,1.04015,1.04025,1.04015,1.04015,18
2025/2/7 8:30,1.0401,1.04015,1.0401,1.0401,78
2025/2/7 8:31,1.0401,1.04015,1.04005,1.04015,32
2025/2/7 8:32,1.04015,1.04015,1.0401,1.04015,73
2025/2/7 8:33,1.0401,1.0402,1.0401,1.04015,75
2025/2/7 8:34,1.0401,1.0401,1.04,1.04,117
2025/2/7 8:35,1.04,1.04,1.0399,1.03995,45
2025/2/7 8:36,1.0399,1.0399,1.03975,1.0398,53
2025/2/7 8:37,1.0398,1.0399,1.0398,1.03985,25
2025/2/7 8:38,1.03995,1.03995,1.0399,1.0399,35
2025/2/7 8:39,1.03995,1.03995,1.03985,1.03985,2
2025/2/7 8:40,1.03985,1.0399,1.03985,1.03985,10
2025/2/7 8:41,1.03985,1.03985,1.03985,1.03985,7
2025/2/7 8:42,1.0398,1.03985,1.0397,1.03985,46
2025/2/7 8:43,1.03985,1.03985,1.03985,1.03985,22
2025/2/7 8:44,1.0399,1.0399,1.0398,1.0398,32
2025/2/7 8:45,1.03985,1.04005,1.03985,1.04,40
2025/2/7 8:46,1.04,1.04,1.0399,1.0399,28
2025/2/7 8:47,1.03995,1.03995,1.0398,1.0398,27
2025/2/7 8:48,1.0398,1.0398,1.0396,1.03965,81
2025/2/7 8:49,1.03965,1.03975,1.03965,1.0397,35
2025/2/7 8:50,1.03975,1.03975,1.0397,1.0397,16
2025/2/7 8:51,1.03975,1.0398,1.03975,1.03975,10
2025/2/7 8:52,1.03975,1.0398,1.03975,1.0398,10
2025/2/7 8:53,1.0398,1.0398,1.03975,1.03975,26
2025/2/7 8:54,1.0398,1.03985,1.0398,1.03985,43
2025/2/7 8:55,1.0398,1.03985,1.0397,1.0397,90
2025/2/7 8:56,1.0397,1.0397,1.03965,1.03965,35
2025/2/7 8:57,1.0396,1.03965,1.0396,1.0396,40
2025/2/7 8:58,1.03955,1.03965,1.03955,1.0396,42
2025/2/7 8:59,1.03955,1.0396,1.03955,1.0396,100
2025/2/7 9:00,1.0396,1.03965,1.0395,1.0395,169
2025/2/7 9:01,1.0395,1.03955,1.0394,1.03955,85
2025/2/7 9:02,1.0395,1.0395,1.03945,1.0395,51
2025/2/7 9:03,1.03955,1.0397,1.03955,1.0397,18
2025/2/7 9:04,1.03965,1.0397,1.03965,1.0397,19
2025/2/7 9:05,1.0397,1.0397,1.03965,1.03965,41
2025/2/7 9:06,1.0396,1.03965,1.0396,1.0396,44
2025/2/7 9:07,1.0396,1.0396,1.03945,1.03945,98
2025/2/7 9:08,1.0395,1.03955,1.03945,1.03955,43
2025/2/7 9:09,1.0395,1.0395,1.0394,1.03945,58
2025/2/7 9:10,1.03945,1.03945,1.0394,1.0394,21
2025/2/7 9:11,1.0394,1.0394,1.03925,1.0394,123
2025/2/7 9:12,1.0394,1.0394,1.0393,1.0393,44
2025/2/7 9:13,1.03935,1.0394,1.0393,1.0393,39
2025/2/7 9:14,1.03925,1.0393,1.03925,1.0393,23
2025/2/7 9:15,1.0393,1.0393,1.0393,1.0393,9
2025/2/7 9:16,1.03945,1.0395,1.0394,1.03945,28
2025/2/7 9:17,1.0394,1.0394,1.0394,1.0394,7
2025/2/7 9:18,1.0394,1.0394,1.0394,1.0394,12
2025/2/7 9:19,1.03935,1.03955,1.0393,1.0395,232
2025/2/7 9:20,1.0395,1.03955,1.0395,1.0395,10
2025/2/7 9:21,1.03945,1.0395,1.03945,1.03945,24
2025/2/7 9:22,1.0395,1.03965,1.0395,1.03965,21
2025/2/7 9:23,1.0396,1.0396,1.03955,1.0396,45
2025/2/7 9:24,1.03965,1.0397,1.03965,1.0397,8
2025/2/7 9:25,1.03975,1.03975,1.0397,1.0397,78
2025/2/7 9:26,1.0397,1.03975,1.03965,1.03975,57
2025/2/7 9:27,1.0397,1.0398,1.0397,1.0398,57
2025/2/7 9:28,1.03975,1.03975,1.0397,1.03975,10
2025/2/7 9:29,1.03975,1.0398,1.03965,1.0397,22
2025/2/7 9:30,1.0397,1.0397,1.0396,1.0396,27
2025/2/7 9:31,1.03955,1.0396,1.03955,1.0396,8
2025/2/7 9:32,1.0395,1.03965,1.0395,1.03965,10
2025/2/7 9:34,1.0397,1.0397,1.0396,1.0396,14
2025/2/7 9:35,1.0396,1.0398,1.0396,1.0398,17
2025/2/7 9:36,1.03985,1.03985,1.0398,1.0398,18
2025/2/7 9:37,1.0398,1.0398,1.0397,1.0397,19
2025/2/7 9:38,1.0397,1.0397,1.0397,1.0397,1
2025/2/7 9:39,1.0397,1.0397,1.0397,1.0397,5
2025/2/7 9:40,1.03975,1.03975,1.03965,1.03965,17
2025/2/7 9:42,1.0396,1.0396,1.03955,1.03955,12
2025/2/7 9:43,1.0396,1.0397,1.0396,1.03965,16
2025/2/7 9:44,1.0397,1.0397,1.03965,1.03965,13
2025/2/7 9:45,1.0397,1.03975,1.03965,1.03965,29
